"","image_name","ground_truth_mask_name","cell_count","blur_level","stain"
"2049","SIMCEPImages_P17_C70_F48_s25_w1","SIMCEPImages_A17_C70_F1_s25_w1","70","48","1"
"2050","SIMCEPImages_P17_C70_F48_s25_w2","SIMCEPImages_A17_C70_F1_s25_w2","70","48","2"
"2051","SIMCEPImages_P18_C74_F48_s01_w1","SIMCEPImages_A18_C74_F1_s01_w1","74","48","1"
"2052","SIMCEPImages_P18_C74_F48_s01_w2","SIMCEPImages_A18_C74_F1_s01_w2","74","48","2"
"2053","SIMCEPImages_P18_C74_F48_s02_w1","SIMCEPImages_A18_C74_F1_s02_w1","74","48","1"
"2054","SIMCEPImages_P18_C74_F48_s02_w2","SIMCEPImages_A18_C74_F1_s02_w2","74","48","2"
"2055","SIMCEPImages_P18_C74_F48_s03_w1","SIMCEPImages_A18_C74_F1_s03_w1","74","48","1"
"2056","SIMCEPImages_P18_C74_F48_s03_w2","SIMCEPImages_A18_C74_F1_s03_w2","74","48","2"
"2057","SIMCEPImages_P18_C74_F48_s04_w1","SIMCEPImages_A18_C74_F1_s04_w1","74","48","1"
"2058","SIMCEPImages_P18_C74_F48_s04_w2","SIMCEPImages_A18_C74_F1_s04_w2","74","48","2"
"2059","SIMCEPImages_P18_C74_F48_s05_w1","SIMCEPImages_A18_C74_F1_s05_w1","74","48","1"
"2060","SIMCEPImages_P18_C74_F48_s05_w2","SIMCEPImages_A18_C74_F1_s05_w2","74","48","2"
"2061","SIMCEPImages_P18_C74_F48_s06_w1","SIMCEPImages_A18_C74_F1_s06_w1","74","48","1"
"2062","SIMCEPImages_P18_C74_F48_s06_w2","SIMCEPImages_A18_C74_F1_s06_w2","74","48","2"
"2063","SIMCEPImages_P18_C74_F48_s07_w1","SIMCEPImages_A18_C74_F1_s07_w1","74","48","1"
"2064","SIMCEPImages_P18_C74_F48_s07_w2","SIMCEPImages_A18_C74_F1_s07_w2","74","48","2"
"2065","SIMCEPImages_P18_C74_F48_s08_w1","SIMCEPImages_A18_C74_F1_s08_w1","74","48","1"
"2066","SIMCEPImages_P18_C74_F48_s08_w2","SIMCEPImages_A18_C74_F1_s08_w2","74","48","2"
"2067","SIMCEPImages_P18_C74_F48_s09_w1","SIMCEPImages_A18_C74_F1_s09_w1","74","48","1"
"2068","SIMCEPImages_P18_C74_F48_s09_w2","SIMCEPImages_A18_C74_F1_s09_w2","74","48","2"
"2069","SIMCEPImages_P18_C74_F48_s10_w1","SIMCEPImages_A18_C74_F1_s10_w1","74","48","1"
"2070","SIMCEPImages_P18_C74_F48_s10_w2","SIMCEPImages_A18_C74_F1_s10_w2","74","48","2"
"2071","SIMCEPImages_P18_C74_F48_s11_w1","SIMCEPImages_A18_C74_F1_s11_w1","74","48","1"
"2072","SIMCEPImages_P18_C74_F48_s11_w2","SIMCEPImages_A18_C74_F1_s11_w2","74","48","2"
"2073","SIMCEPImages_P18_C74_F48_s12_w1","SIMCEPImages_A18_C74_F1_s12_w1","74","48","1"
"2074","SIMCEPImages_P18_C74_F48_s12_w2","SIMCEPImages_A18_C74_F1_s12_w2","74","48","2"
"2075","SIMCEPImages_P18_C74_F48_s13_w1","SIMCEPImages_A18_C74_F1_s13_w1","74","48","1"
"2076","SIMCEPImages_P18_C74_F48_s13_w2","SIMCEPImages_A18_C74_F1_s13_w2","74","48","2"
"2077","SIMCEPImages_P18_C74_F48_s14_w1","SIMCEPImages_A18_C74_F1_s14_w1","74","48","1"
"2078","SIMCEPImages_P18_C74_F48_s14_w2","SIMCEPImages_A18_C74_F1_s14_w2","74","48","2"
"2079","SIMCEPImages_P18_C74_F48_s15_w1","SIMCEPImages_A18_C74_F1_s15_w1","74","48","1"
"2080","SIMCEPImages_P18_C74_F48_s15_w2","SIMCEPImages_A18_C74_F1_s15_w2","74","48","2"
"2081","SIMCEPImages_P18_C74_F48_s16_w1","SIMCEPImages_A18_C74_F1_s16_w1","74","48","1"
"2082","SIMCEPImages_P18_C74_F48_s16_w2","SIMCEPImages_A18_C74_F1_s16_w2","74","48","2"
"2083","SIMCEPImages_P18_C74_F48_s17_w1","SIMCEPImages_A18_C74_F1_s17_w1","74","48","1"
"2084","SIMCEPImages_P18_C74_F48_s17_w2","SIMCEPImages_A18_C74_F1_s17_w2","74","48","2"
"2085","SIMCEPImages_P18_C74_F48_s18_w1","SIMCEPImages_A18_C74_F1_s18_w1","74","48","1"
"2086","SIMCEPImages_P18_C74_F48_s18_w2","SIMCEPImages_A18_C74_F1_s18_w2","74","48","2"
"2087","SIMCEPImages_P18_C74_F48_s19_w1","SIMCEPImages_A18_C74_F1_s19_w1","74","48","1"
"2088","SIMCEPImages_P18_C74_F48_s19_w2","SIMCEPImages_A18_C74_F1_s19_w2","74","48","2"
"2089","SIMCEPImages_P18_C74_F48_s20_w1","SIMCEPImages_A18_C74_F1_s20_w1","74","48","1"
"2090","SIMCEPImages_P18_C74_F48_s20_w2","SIMCEPImages_A18_C74_F1_s20_w2","74","48","2"
"2091","SIMCEPImages_P18_C74_F48_s21_w1","SIMCEPImages_A18_C74_F1_s21_w1","74","48","1"
"2092","SIMCEPImages_P18_C74_F48_s21_w2","SIMCEPImages_A18_C74_F1_s21_w2","74","48","2"
"2093","SIMCEPImages_P18_C74_F48_s22_w1","SIMCEPImages_A18_C74_F1_s22_w1","74","48","1"
"2094","SIMCEPImages_P18_C74_F48_s22_w2","SIMCEPImages_A18_C74_F1_s22_w2","74","48","2"
"2095","SIMCEPImages_P18_C74_F48_s23_w1","SIMCEPImages_A18_C74_F1_s23_w1","74","48","1"
"2096","SIMCEPImages_P18_C74_F48_s23_w2","SIMCEPImages_A18_C74_F1_s23_w2","74","48","2"
"2097","SIMCEPImages_P18_C74_F48_s24_w1","SIMCEPImages_A18_C74_F1_s24_w1","74","48","1"
"2098","SIMCEPImages_P18_C74_F48_s24_w2","SIMCEPImages_A18_C74_F1_s24_w2","74","48","2"
"2099","SIMCEPImages_P18_C74_F48_s25_w1","SIMCEPImages_A18_C74_F1_s25_w1","74","48","1"
"2100","SIMCEPImages_P18_C74_F48_s25_w2","SIMCEPImages_A18_C74_F1_s25_w2","74","48","2"
"2101","SIMCEPImages_P19_C78_F48_s01_w1","SIMCEPImages_A19_C78_F1_s01_w1","78","48","1"
"2102","SIMCEPImages_P19_C78_F48_s01_w2","SIMCEPImages_A19_C78_F1_s01_w2","78","48","2"
"2103","SIMCEPImages_P19_C78_F48_s02_w1","SIMCEPImages_A19_C78_F1_s02_w1","78","48","1"
"2104","SIMCEPImages_P19_C78_F48_s02_w2","SIMCEPImages_A19_C78_F1_s02_w2","78","48","2"
"2105","SIMCEPImages_P19_C78_F48_s03_w1","SIMCEPImages_A19_C78_F1_s03_w1","78","48","1"
"2106","SIMCEPImages_P19_C78_F48_s03_w2","SIMCEPImages_A19_C78_F1_s03_w2","78","48","2"
"2107","SIMCEPImages_P19_C78_F48_s04_w1","SIMCEPImages_A19_C78_F1_s04_w1","78","48","1"
"2108","SIMCEPImages_P19_C78_F48_s04_w2","SIMCEPImages_A19_C78_F1_s04_w2","78","48","2"
"2109","SIMCEPImages_P19_C78_F48_s05_w1","SIMCEPImages_A19_C78_F1_s05_w1","78","48","1"
"2110","SIMCEPImages_P19_C78_F48_s05_w2","SIMCEPImages_A19_C78_F1_s05_w2","78","48","2"
"2111","SIMCEPImages_P19_C78_F48_s06_w1","SIMCEPImages_A19_C78_F1_s06_w1","78","48","1"
"2112","SIMCEPImages_P19_C78_F48_s06_w2","SIMCEPImages_A19_C78_F1_s06_w2","78","48","2"
"2113","SIMCEPImages_P19_C78_F48_s07_w1","SIMCEPImages_A19_C78_F1_s07_w1","78","48","1"
"2114","SIMCEPImages_P19_C78_F48_s07_w2","SIMCEPImages_A19_C78_F1_s07_w2","78","48","2"
"2115","SIMCEPImages_P19_C78_F48_s08_w1","SIMCEPImages_A19_C78_F1_s08_w1","78","48","1"
"2116","SIMCEPImages_P19_C78_F48_s08_w2","SIMCEPImages_A19_C78_F1_s08_w2","78","48","2"
"2117","SIMCEPImages_P19_C78_F48_s09_w1","SIMCEPImages_A19_C78_F1_s09_w1","78","48","1"
"2118","SIMCEPImages_P19_C78_F48_s09_w2","SIMCEPImages_A19_C78_F1_s09_w2","78","48","2"
"2119","SIMCEPImages_P19_C78_F48_s10_w1","SIMCEPImages_A19_C78_F1_s10_w1","78","48","1"
"2120","SIMCEPImages_P19_C78_F48_s10_w2","SIMCEPImages_A19_C78_F1_s10_w2","78","48","2"
"2121","SIMCEPImages_P19_C78_F48_s11_w1","SIMCEPImages_A19_C78_F1_s11_w1","78","48","1"
"2122","SIMCEPImages_P19_C78_F48_s11_w2","SIMCEPImages_A19_C78_F1_s11_w2","78","48","2"
"2123","SIMCEPImages_P19_C78_F48_s12_w1","SIMCEPImages_A19_C78_F1_s12_w1","78","48","1"
"2124","SIMCEPImages_P19_C78_F48_s12_w2","SIMCEPImages_A19_C78_F1_s12_w2","78","48","2"
"2125","SIMCEPImages_P19_C78_F48_s13_w1","SIMCEPImages_A19_C78_F1_s13_w1","78","48","1"
"2126","SIMCEPImages_P19_C78_F48_s13_w2","SIMCEPImages_A19_C78_F1_s13_w2","78","48","2"
"2127","SIMCEPImages_P19_C78_F48_s14_w1","SIMCEPImages_A19_C78_F1_s14_w1","78","48","1"
"2128","SIMCEPImages_P19_C78_F48_s14_w2","SIMCEPImages_A19_C78_F1_s14_w2","78","48","2"
"2129","SIMCEPImages_P19_C78_F48_s15_w1","SIMCEPImages_A19_C78_F1_s15_w1","78","48","1"
"2130","SIMCEPImages_P19_C78_F48_s15_w2","SIMCEPImages_A19_C78_F1_s15_w2","78","48","2"
"2131","SIMCEPImages_P19_C78_F48_s16_w1","SIMCEPImages_A19_C78_F1_s16_w1","78","48","1"
"2132","SIMCEPImages_P19_C78_F48_s16_w2","SIMCEPImages_A19_C78_F1_s16_w2","78","48","2"
"2133","SIMCEPImages_P19_C78_F48_s17_w1","SIMCEPImages_A19_C78_F1_s17_w1","78","48","1"
"2134","SIMCEPImages_P19_C78_F48_s17_w2","SIMCEPImages_A19_C78_F1_s17_w2","78","48","2"
"2135","SIMCEPImages_P19_C78_F48_s18_w1","SIMCEPImages_A19_C78_F1_s18_w1","78","48","1"
"2136","SIMCEPImages_P19_C78_F48_s18_w2","SIMCEPImages_A19_C78_F1_s18_w2","78","48","2"
"2137","SIMCEPImages_P19_C78_F48_s19_w1","SIMCEPImages_A19_C78_F1_s19_w1","78","48","1"
"2138","SIMCEPImages_P19_C78_F48_s19_w2","SIMCEPImages_A19_C78_F1_s19_w2","78","48","2"
"2139","SIMCEPImages_P19_C78_F48_s20_w1","SIMCEPImages_A19_C78_F1_s20_w1","78","48","1"
"2140","SIMCEPImages_P19_C78_F48_s20_w2","SIMCEPImages_A19_C78_F1_s20_w2","78","48","2"
"2141","SIMCEPImages_P19_C78_F48_s21_w1","SIMCEPImages_A19_C78_F1_s21_w1","78","48","1"
"2142","SIMCEPImages_P19_C78_F48_s21_w2","SIMCEPImages_A19_C78_F1_s21_w2","78","48","2"
"2143","SIMCEPImages_P19_C78_F48_s22_w1","SIMCEPImages_A19_C78_F1_s22_w1","78","48","1"
"2144","SIMCEPImages_P19_C78_F48_s22_w2","SIMCEPImages_A19_C78_F1_s22_w2","78","48","2"
"2145","SIMCEPImages_P19_C78_F48_s23_w1","SIMCEPImages_A19_C78_F1_s23_w1","78","48","1"
"2146","SIMCEPImages_P19_C78_F48_s23_w2","SIMCEPImages_A19_C78_F1_s23_w2","78","48","2"
"2147","SIMCEPImages_P19_C78_F48_s24_w1","SIMCEPImages_A19_C78_F1_s24_w1","78","48","1"
"2148","SIMCEPImages_P19_C78_F48_s24_w2","SIMCEPImages_A19_C78_F1_s24_w2","78","48","2"
"2149","SIMCEPImages_P19_C78_F48_s25_w1","SIMCEPImages_A19_C78_F1_s25_w1","78","48","1"
"2150","SIMCEPImages_P19_C78_F48_s25_w2","SIMCEPImages_A19_C78_F1_s25_w2","78","48","2"
"2151","SIMCEPImages_P20_C83_F48_s01_w1","SIMCEPImages_A20_C83_F1_s01_w1","83","48","1"
"2152","SIMCEPImages_P20_C83_F48_s01_w2","SIMCEPImages_A20_C83_F1_s01_w2","83","48","2"
"2153","SIMCEPImages_P20_C83_F48_s02_w1","SIMCEPImages_A20_C83_F1_s02_w1","83","48","1"
"2154","SIMCEPImages_P20_C83_F48_s02_w2","SIMCEPImages_A20_C83_F1_s02_w2","83","48","2"
"2155","SIMCEPImages_P20_C83_F48_s03_w1","SIMCEPImages_A20_C83_F1_s03_w1","83","48","1"
"2156","SIMCEPImages_P20_C83_F48_s03_w2","SIMCEPImages_A20_C83_F1_s03_w2","83","48","2"
"2157","SIMCEPImages_P20_C83_F48_s04_w1","SIMCEPImages_A20_C83_F1_s04_w1","83","48","1"
"2158","SIMCEPImages_P20_C83_F48_s04_w2","SIMCEPImages_A20_C83_F1_s04_w2","83","48","2"
"2159","SIMCEPImages_P20_C83_F48_s05_w1","SIMCEPImages_A20_C83_F1_s05_w1","83","48","1"
"2160","SIMCEPImages_P20_C83_F48_s05_w2","SIMCEPImages_A20_C83_F1_s05_w2","83","48","2"
"2161","SIMCEPImages_P20_C83_F48_s06_w1","SIMCEPImages_A20_C83_F1_s06_w1","83","48","1"
"2162","SIMCEPImages_P20_C83_F48_s06_w2","SIMCEPImages_A20_C83_F1_s06_w2","83","48","2"
"2163","SIMCEPImages_P20_C83_F48_s07_w1","SIMCEPImages_A20_C83_F1_s07_w1","83","48","1"
"2164","SIMCEPImages_P20_C83_F48_s07_w2","SIMCEPImages_A20_C83_F1_s07_w2","83","48","2"
"2165","SIMCEPImages_P20_C83_F48_s08_w1","SIMCEPImages_A20_C83_F1_s08_w1","83","48","1"
"2166","SIMCEPImages_P20_C83_F48_s08_w2","SIMCEPImages_A20_C83_F1_s08_w2","83","48","2"
"2167","SIMCEPImages_P20_C83_F48_s09_w1","SIMCEPImages_A20_C83_F1_s09_w1","83","48","1"
"2168","SIMCEPImages_P20_C83_F48_s09_w2","SIMCEPImages_A20_C83_F1_s09_w2","83","48","2"
"2169","SIMCEPImages_P20_C83_F48_s10_w1","SIMCEPImages_A20_C83_F1_s10_w1","83","48","1"
"2170","SIMCEPImages_P20_C83_F48_s10_w2","SIMCEPImages_A20_C83_F1_s10_w2","83","48","2"
"2171","SIMCEPImages_P20_C83_F48_s11_w1","SIMCEPImages_A20_C83_F1_s11_w1","83","48","1"
"2172","SIMCEPImages_P20_C83_F48_s11_w2","SIMCEPImages_A20_C83_F1_s11_w2","83","48","2"
"2173","SIMCEPImages_P20_C83_F48_s12_w1","SIMCEPImages_A20_C83_F1_s12_w1","83","48","1"
"2174","SIMCEPImages_P20_C83_F48_s12_w2","SIMCEPImages_A20_C83_F1_s12_w2","83","48","2"
"2175","SIMCEPImages_P20_C83_F48_s13_w1","SIMCEPImages_A20_C83_F1_s13_w1","83","48","1"
"2176","SIMCEPImages_P20_C83_F48_s13_w2","SIMCEPImages_A20_C83_F1_s13_w2","83","48","2"
"2177","SIMCEPImages_P20_C83_F48_s14_w1","SIMCEPImages_A20_C83_F1_s14_w1","83","48","1"
"2178","SIMCEPImages_P20_C83_F48_s14_w2","SIMCEPImages_A20_C83_F1_s14_w2","83","48","2"
"2179","SIMCEPImages_P20_C83_F48_s15_w1","SIMCEPImages_A20_C83_F1_s15_w1","83","48","1"
"2180","SIMCEPImages_P20_C83_F48_s15_w2","SIMCEPImages_A20_C83_F1_s15_w2","83","48","2"
"2181","SIMCEPImages_P20_C83_F48_s16_w1","SIMCEPImages_A20_C83_F1_s16_w1","83","48","1"
"2182","SIMCEPImages_P20_C83_F48_s16_w2","SIMCEPImages_A20_C83_F1_s16_w2","83","48","2"
"2183","SIMCEPImages_P20_C83_F48_s17_w1","SIMCEPImages_A20_C83_F1_s17_w1","83","48","1"
"2184","SIMCEPImages_P20_C83_F48_s17_w2","SIMCEPImages_A20_C83_F1_s17_w2","83","48","2"
"2185","SIMCEPImages_P20_C83_F48_s18_w1","SIMCEPImages_A20_C83_F1_s18_w1","83","48","1"
"2186","SIMCEPImages_P20_C83_F48_s18_w2","SIMCEPImages_A20_C83_F1_s18_w2","83","48","2"
"2187","SIMCEPImages_P20_C83_F48_s19_w1","SIMCEPImages_A20_C83_F1_s19_w1","83","48","1"
"2188","SIMCEPImages_P20_C83_F48_s19_w2","SIMCEPImages_A20_C83_F1_s19_w2","83","48","2"
"2189","SIMCEPImages_P20_C83_F48_s20_w1","SIMCEPImages_A20_C83_F1_s20_w1","83","48","1"
"2190","SIMCEPImages_P20_C83_F48_s20_w2","SIMCEPImages_A20_C83_F1_s20_w2","83","48","2"
"2191","SIMCEPImages_P20_C83_F48_s21_w1","SIMCEPImages_A20_C83_F1_s21_w1","83","48","1"
"2192","SIMCEPImages_P20_C83_F48_s21_w2","SIMCEPImages_A20_C83_F1_s21_w2","83","48","2"
"2193","SIMCEPImages_P20_C83_F48_s22_w1","SIMCEPImages_A20_C83_F1_s22_w1","83","48","1"
"2194","SIMCEPImages_P20_C83_F48_s22_w2","SIMCEPImages_A20_C83_F1_s22_w2","83","48","2"
"2195","SIMCEPImages_P20_C83_F48_s23_w1","SIMCEPImages_A20_C83_F1_s23_w1","83","48","1"
"2196","SIMCEPImages_P20_C83_F48_s23_w2","SIMCEPImages_A20_C83_F1_s23_w2","83","48","2"
"2197","SIMCEPImages_P20_C83_F48_s24_w1","SIMCEPImages_A20_C83_F1_s24_w1","83","48","1"
"2198","SIMCEPImages_P20_C83_F48_s24_w2","SIMCEPImages_A20_C83_F1_s24_w2","83","48","2"
"2199","SIMCEPImages_P20_C83_F48_s25_w1","SIMCEPImages_A20_C83_F1_s25_w1","83","48","1"
"2200","SIMCEPImages_P20_C83_F48_s25_w2","SIMCEPImages_A20_C83_F1_s25_w2","83","48","2"
"2201","SIMCEPImages_P21_C87_F48_s01_w1","SIMCEPImages_A21_C87_F1_s01_w1","87","48","1"
"2202","SIMCEPImages_P21_C87_F48_s01_w2","SIMCEPImages_A21_C87_F1_s01_w2","87","48","2"
"2203","SIMCEPImages_P21_C87_F48_s02_w1","SIMCEPImages_A21_C87_F1_s02_w1","87","48","1"
"2204","SIMCEPImages_P21_C87_F48_s02_w2","SIMCEPImages_A21_C87_F1_s02_w2","87","48","2"
"2205","SIMCEPImages_P21_C87_F48_s03_w1","SIMCEPImages_A21_C87_F1_s03_w1","87","48","1"
"2206","SIMCEPImages_P21_C87_F48_s03_w2","SIMCEPImages_A21_C87_F1_s03_w2","87","48","2"
"2207","SIMCEPImages_P21_C87_F48_s04_w1","SIMCEPImages_A21_C87_F1_s04_w1","87","48","1"
"2208","SIMCEPImages_P21_C87_F48_s04_w2","SIMCEPImages_A21_C87_F1_s04_w2","87","48","2"
"2209","SIMCEPImages_P21_C87_F48_s05_w1","SIMCEPImages_A21_C87_F1_s05_w1","87","48","1"
"2210","SIMCEPImages_P21_C87_F48_s05_w2","SIMCEPImages_A21_C87_F1_s05_w2","87","48","2"
"2211","SIMCEPImages_P21_C87_F48_s06_w1","SIMCEPImages_A21_C87_F1_s06_w1","87","48","1"
"2212","SIMCEPImages_P21_C87_F48_s06_w2","SIMCEPImages_A21_C87_F1_s06_w2","87","48","2"
"2213","SIMCEPImages_P21_C87_F48_s07_w1","SIMCEPImages_A21_C87_F1_s07_w1","87","48","1"
"2214","SIMCEPImages_P21_C87_F48_s07_w2","SIMCEPImages_A21_C87_F1_s07_w2","87","48","2"
"2215","SIMCEPImages_P21_C87_F48_s08_w1","SIMCEPImages_A21_C87_F1_s08_w1","87","48","1"
"2216","SIMCEPImages_P21_C87_F48_s08_w2","SIMCEPImages_A21_C87_F1_s08_w2","87","48","2"
"2217","SIMCEPImages_P21_C87_F48_s09_w1","SIMCEPImages_A21_C87_F1_s09_w1","87","48","1"
"2218","SIMCEPImages_P21_C87_F48_s09_w2","SIMCEPImages_A21_C87_F1_s09_w2","87","48","2"
"2219","SIMCEPImages_P21_C87_F48_s10_w1","SIMCEPImages_A21_C87_F1_s10_w1","87","48","1"
"2220","SIMCEPImages_P21_C87_F48_s10_w2","SIMCEPImages_A21_C87_F1_s10_w2","87","48","2"
"2221","SIMCEPImages_P21_C87_F48_s11_w1","SIMCEPImages_A21_C87_F1_s11_w1","87","48","1"
"2222","SIMCEPImages_P21_C87_F48_s11_w2","SIMCEPImages_A21_C87_F1_s11_w2","87","48","2"
"2223","SIMCEPImages_P21_C87_F48_s12_w1","SIMCEPImages_A21_C87_F1_s12_w1","87","48","1"
"2224","SIMCEPImages_P21_C87_F48_s12_w2","SIMCEPImages_A21_C87_F1_s12_w2","87","48","2"
"2225","SIMCEPImages_P21_C87_F48_s13_w1","SIMCEPImages_A21_C87_F1_s13_w1","87","48","1"
"2226","SIMCEPImages_P21_C87_F48_s13_w2","SIMCEPImages_A21_C87_F1_s13_w2","87","48","2"
"2227","SIMCEPImages_P21_C87_F48_s14_w1","SIMCEPImages_A21_C87_F1_s14_w1","87","48","1"
"2228","SIMCEPImages_P21_C87_F48_s14_w2","SIMCEPImages_A21_C87_F1_s14_w2","87","48","2"
"2229","SIMCEPImages_P21_C87_F48_s15_w1","SIMCEPImages_A21_C87_F1_s15_w1","87","48","1"
"2230","SIMCEPImages_P21_C87_F48_s15_w2","SIMCEPImages_A21_C87_F1_s15_w2","87","48","2"
"2231","SIMCEPImages_P21_C87_F48_s16_w1","SIMCEPImages_A21_C87_F1_s16_w1","87","48","1"
"2232","SIMCEPImages_P21_C87_F48_s16_w2","SIMCEPImages_A21_C87_F1_s16_w2","87","48","2"
"2233","SIMCEPImages_P21_C87_F48_s17_w1","SIMCEPImages_A21_C87_F1_s17_w1","87","48","1"
"2234","SIMCEPImages_P21_C87_F48_s17_w2","SIMCEPImages_A21_C87_F1_s17_w2","87","48","2"
"2235","SIMCEPImages_P21_C87_F48_s18_w1","SIMCEPImages_A21_C87_F1_s18_w1","87","48","1"
"2236","SIMCEPImages_P21_C87_F48_s18_w2","SIMCEPImages_A21_C87_F1_s18_w2","87","48","2"
"2237","SIMCEPImages_P21_C87_F48_s19_w1","SIMCEPImages_A21_C87_F1_s19_w1","87","48","1"
"2238","SIMCEPImages_P21_C87_F48_s19_w2","SIMCEPImages_A21_C87_F1_s19_w2","87","48","2"
"2239","SIMCEPImages_P21_C87_F48_s20_w1","SIMCEPImages_A21_C87_F1_s20_w1","87","48","1"
"2240","SIMCEPImages_P21_C87_F48_s20_w2","SIMCEPImages_A21_C87_F1_s20_w2","87","48","2"
"2241","SIMCEPImages_P21_C87_F48_s21_w1","SIMCEPImages_A21_C87_F1_s21_w1","87","48","1"
"2242","SIMCEPImages_P21_C87_F48_s21_w2","SIMCEPImages_A21_C87_F1_s21_w2","87","48","2"
"2243","SIMCEPImages_P21_C87_F48_s22_w1","SIMCEPImages_A21_C87_F1_s22_w1","87","48","1"
"2244","SIMCEPImages_P21_C87_F48_s22_w2","SIMCEPImages_A21_C87_F1_s22_w2","87","48","2"
"2245","SIMCEPImages_P21_C87_F48_s23_w1","SIMCEPImages_A21_C87_F1_s23_w1","87","48","1"
"2246","SIMCEPImages_P21_C87_F48_s23_w2","SIMCEPImages_A21_C87_F1_s23_w2","87","48","2"
"2247","SIMCEPImages_P21_C87_F48_s24_w1","SIMCEPImages_A21_C87_F1_s24_w1","87","48","1"
"2248","SIMCEPImages_P21_C87_F48_s24_w2","SIMCEPImages_A21_C87_F1_s24_w2","87","48","2"
"2249","SIMCEPImages_P21_C87_F48_s25_w1","SIMCEPImages_A21_C87_F1_s25_w1","87","48","1"
"2250","SIMCEPImages_P21_C87_F48_s25_w2","SIMCEPImages_A21_C87_F1_s25_w2","87","48","2"
"2251","SIMCEPImages_P22_C91_F48_s01_w1","SIMCEPImages_A22_C91_F1_s01_w1","91","48","1"
"2252","SIMCEPImages_P22_C91_F48_s01_w2","SIMCEPImages_A22_C91_F1_s01_w2","91","48","2"
"2253","SIMCEPImages_P22_C91_F48_s02_w1","SIMCEPImages_A22_C91_F1_s02_w1","91","48","1"
"2254","SIMCEPImages_P22_C91_F48_s02_w2","SIMCEPImages_A22_C91_F1_s02_w2","91","48","2"
"2255","SIMCEPImages_P22_C91_F48_s03_w1","SIMCEPImages_A22_C91_F1_s03_w1","91","48","1"
"2256","SIMCEPImages_P22_C91_F48_s03_w2","SIMCEPImages_A22_C91_F1_s03_w2","91","48","2"
"2257","SIMCEPImages_P22_C91_F48_s04_w1","SIMCEPImages_A22_C91_F1_s04_w1","91","48","1"
"2258","SIMCEPImages_P22_C91_F48_s04_w2","SIMCEPImages_A22_C91_F1_s04_w2","91","48","2"
"2259","SIMCEPImages_P22_C91_F48_s05_w1","SIMCEPImages_A22_C91_F1_s05_w1","91","48","1"
"2260","SIMCEPImages_P22_C91_F48_s05_w2","SIMCEPImages_A22_C91_F1_s05_w2","91","48","2"
"2261","SIMCEPImages_P22_C91_F48_s06_w1","SIMCEPImages_A22_C91_F1_s06_w1","91","48","1"
"2262","SIMCEPImages_P22_C91_F48_s06_w2","SIMCEPImages_A22_C91_F1_s06_w2","91","48","2"
"2263","SIMCEPImages_P22_C91_F48_s07_w1","SIMCEPImages_A22_C91_F1_s07_w1","91","48","1"
"2264","SIMCEPImages_P22_C91_F48_s07_w2","SIMCEPImages_A22_C91_F1_s07_w2","91","48","2"
"2265","SIMCEPImages_P22_C91_F48_s08_w1","SIMCEPImages_A22_C91_F1_s08_w1","91","48","1"
"2266","SIMCEPImages_P22_C91_F48_s08_w2","SIMCEPImages_A22_C91_F1_s08_w2","91","48","2"
"2267","SIMCEPImages_P22_C91_F48_s09_w1","SIMCEPImages_A22_C91_F1_s09_w1","91","48","1"
"2268","SIMCEPImages_P22_C91_F48_s09_w2","SIMCEPImages_A22_C91_F1_s09_w2","91","48","2"
"2269","SIMCEPImages_P22_C91_F48_s10_w1","SIMCEPImages_A22_C91_F1_s10_w1","91","48","1"
"2270","SIMCEPImages_P22_C91_F48_s10_w2","SIMCEPImages_A22_C91_F1_s10_w2","91","48","2"
"2271","SIMCEPImages_P22_C91_F48_s11_w1","SIMCEPImages_A22_C91_F1_s11_w1","91","48","1"
"2272","SIMCEPImages_P22_C91_F48_s11_w2","SIMCEPImages_A22_C91_F1_s11_w2","91","48","2"
"2273","SIMCEPImages_P22_C91_F48_s12_w1","SIMCEPImages_A22_C91_F1_s12_w1","91","48","1"
"2274","SIMCEPImages_P22_C91_F48_s12_w2","SIMCEPImages_A22_C91_F1_s12_w2","91","48","2"
"2275","SIMCEPImages_P22_C91_F48_s13_w1","SIMCEPImages_A22_C91_F1_s13_w1","91","48","1"
"2276","SIMCEPImages_P22_C91_F48_s13_w2","SIMCEPImages_A22_C91_F1_s13_w2","91","48","2"
"2277","SIMCEPImages_P22_C91_F48_s14_w1","SIMCEPImages_A22_C91_F1_s14_w1","91","48","1"
"2278","SIMCEPImages_P22_C91_F48_s14_w2","SIMCEPImages_A22_C91_F1_s14_w2","91","48","2"
"2279","SIMCEPImages_P22_C91_F48_s15_w1","SIMCEPImages_A22_C91_F1_s15_w1","91","48","1"
"2280","SIMCEPImages_P22_C91_F48_s15_w2","SIMCEPImages_A22_C91_F1_s15_w2","91","48","2"
"2281","SIMCEPImages_P22_C91_F48_s16_w1","SIMCEPImages_A22_C91_F1_s16_w1","91","48","1"
"2282","SIMCEPImages_P22_C91_F48_s16_w2","SIMCEPImages_A22_C91_F1_s16_w2","91","48","2"
"2283","SIMCEPImages_P22_C91_F48_s17_w1","SIMCEPImages_A22_C91_F1_s17_w1","91","48","1"
"2284","SIMCEPImages_P22_C91_F48_s17_w2","SIMCEPImages_A22_C91_F1_s17_w2","91","48","2"
